Id	Src	Title
440880518	28	Benign mesenchymal tumours of uncertain differentiation, unspecified
1867938183	28	Other mixed or unspecified benign mesenchymal tumours
192916160	28	Benign neoplasm of mesothelial tissue, other specified organs
192916160	28	Benign mesenchymal neoplasms, unspecified
164118119	28	Benign non-mesenchymal neoplasms
2123488558	28	Benign neoplasm of lip, oral cavity or pharynx
2019143477	28	Benign neoplasm of lip
487744161	28	Benign neoplasm of tongue
1774137950	28	Benign neoplasm of floor of mouth
217382860	28	Benign neoplasm of other or unspecified parts of mouth
2132438112	28	Benign neoplasm of tonsil
441557450	28	Benign neoplasm of oropharynx
1862070581	28	Benign neoplasm of nasopharynx
196557985	28	Benign neoplasm of hypopharynx
328590455	28	Benign neoplasm of pharynx, unspecified
467275964	28	Benign neoplasm of major salivary glands
1688299444	28	Benign neoplasm of parotid gland
391115808	28	Benign neoplasm of other specified major salivary glands
171740625	28	Benign neoplasm of digestive organs
1827459816	28	Benign neoplasm of oesophagus
479576735	28	Benign neoplasm of stomach
1748537954	28	Benign neoplasm of duodenum
1225291595	28	Benign neoplasm of other or unspecified parts of small intestine
477388501	28	Benign neoplasm of the large intestine
790871642	28	Polyposis syndrome
477388501	28	Other specified benign neoplasm of the large intestine
477388501	28	Benign neoplasm of the large intestine, unspecified
250252488	28	Benign neoplasm of anus or anal canal
467010038	28	Benign neoplasm of gallbladder, extrahepatic bile ducts or ampulla of Vater
2124270688	28	Benign neoplasm of liver or intrahepatic bile ducts
1870352651	28	Benign neoplasm of pancreas
170957983	28	Benign neoplasm of endocrine pancreas
303187017	28	Benign neoplasm of ill-defined sites within the digestive system
171740625	28	Benign neoplasm of other specified digestive organs
171740625	28	Benign neoplasm of unspecified digestive organs
425370367	28	Benign neoplasm of respiratory or intrathoracic organs
2043813445	28	Benign neoplasm of middle ear or respiratory system
1437498002	28	Middle ear endocrine tumour
151039887	28	Recurrent respiratory papillomatosis
1502591214	28	Laryngeal endocrine tumour
2043813445	28	Other specified benign neoplasm of middle ear or respiratory system
2043813445	28	Benign neoplasm of middle ear or respiratory system, unspecified
479843281	28	Benign neoplasm of intrathoracic organs
425370367	28	Benign neoplasms of other specified respiratory and intrathoracic organs
425370367	28	Benign neoplasms of respiratory and intrathoracic organs, unspecified
358454894	28	Benign neoplasm of mesothelial tissue
1435238626	28	Benign cutaneous neoplasms
1757898640	28	Benign cutaneous melanocytic neoplasms
2100075501	28	Common acquired melanocytic naevus
1971711642	28	Multiple benign melanocytic naevi
2100075501	28	Other specified common acquired melanocytic naevus
934048827	28	Atypical melanocytic naevus
887489797	28	Congenital melanocytic naevus
618273329	28	Giant congenital melanocytic naevus
887489797	28	Other specified congenital melanocytic naevus
887489797	28	Congenital melanocytic naevus, unspecified
858869202	28	Generalized eruptive melanocytic naevi
1757898640	28	Other specific types of melanocytic naevus
1757898640	28	Melanocytic naevus, unspecified
1791550158	28	Benign keratinocytic acanthomas
1627987797	28	Seborrhoeic keratosis
1791550158	28	Other specified benign keratinocytic acanthomas
154004890	28	Benign neoplasms of epidermal appendages
466688507	28	Benign dermal fibrous or fibrohistiocytic neoplasms
425706508	28	Dermatofibroma
466688507	28	Other specified benign dermal fibrous or fibrohistiocytic neoplasms
2028707452	28	Benign cutaneous neoplasms of neural or nerve sheath origin
160204218	28	Cherry angioma
440675859	28	Lobular capillary haemangioma
1435238626	28	Other specified benign cutaneous neoplasms
1435238626	28	Benign cutaneous neoplasm of unspecified type
2120366482	28	Benign neoplasm of breast
1047741705	28	Tubular adenoma of breast
485529452	28	Lactating adenoma of breast
727954962	28	Intraductal papilloma of breast
827143668	28	Benign phyllodes tumour of breast
348019553	28	Fibromatosis of breast
143326763	28	Fibroadenoma of breast
513128860	28	Extensive adenomatosis nipple
2120366482	28	Other specified benign neoplasm of breast
2120366482	28	Benign neoplasm of breast, unspecified
1870963963	28	Non-mesenchymal benign neoplasms of uterus
1878422439	28	Non-mesenchymal benign neoplasm of uterus, cervix uteri
1934748886	28	Cervical Intraepithelial neoplasia grade I
1878422439	28	Other specified non-mesenchymal benign neoplasm of uterus, cervix uteri
1878422439	28	Non-mesenchymal benign neoplasm of uterus, cervix uteri, unspecified
180207155	28	Non-mesenchymal benign neoplasm of uterus, corpus uteri
471392307	28	Non-mesenchymal benign neoplasm of uterus, other parts
181365103	28	Benign neoplasm of ovary
882254343	28	Cystic teratoma
871413134	28	Ovarian fibroma
1050919535	28	Meigs' Syndrome
2059232755	28	Serous ovarian cystadenoma
181365103	28	Other specified benign neoplasm of ovary
181365103	28	Benign neoplasm of ovary, unspecified
2007399469	28	Benign neoplasm of other or unspecified female genital organs
1479720613	28	Vulvar intraepithelial neoplasia, grade I, usual type, HPV-associated
556660713	28	Vaginal intraepithelial neoplasia grade I
2007399469	28	Benign neoplasm of other specified female genital organs
2007399469	28	Benign neoplasm of unspecified female genital organs
317567417	28	Benign neoplasm of male genital organs
786739940	28	Benign neoplasm of urinary organs
1269792630	28	Benign neoplasm of eye or ocular adnexa
809005353	28	Benign neoplasm of uvea
549962833	28	Benign neoplasm of iris
1138156221	28	Benign neoplasm of ciliary body
1461198678	28	Teratoma of orbit
1744602556	28	Cysts of eyelid
1269792630	28	Other specified benign neoplasm of eye or ocular adnexa
1269792630	28	Benign neoplasm of eye or ocular adnexa, unspecified
1290583069	28	Benign neoplasm of endocrine glands
1197752358	28	Non-secreting pituitary adenoma
1290583069	28	Other specified benign neoplasm of endocrine glands
1290583069	28	Benign neoplasm of endocrine glands, unspecified
943844578	28	Benign neoplasm of other or unspecified sites
164118119	28	Other specified benign non-mesenchymal neoplasms
164118119	28	Benign non-mesenchymal neoplasms, unspecified
1167133946	28	Other specified benign neoplasms, except of lymphoid, haematopoietic, central nervous system or related tissues
1167133946	28	Benign neoplasms, except of lymphoid, haematopoietic, central nervous system or related tissues, unspecified
1158485193	28	Neoplasms of uncertain behaviour, except of lymphoid, haematopoietic, central nervous system or related tissues
1784348632	28	Neoplasms of uncertain behaviour of oral cavity or digestive organs
1900707623	28	Neoplasms of uncertain behaviour of lip, oral cavity or pharynx
1405726020	28	Neoplasms of uncertain behaviour of stomach
1683655742	28	Neoplasms of uncertain behaviour of small intestine
2145738924	28	Neoplasms of uncertain behaviour of colon
1077448159	28	Neoplasms of uncertain behaviour of rectum
2007739553	28	Neoplasms of uncertain behaviour of liver, gallbladder or bile ducts
1784348632	28	Neoplasms of uncertain behaviour of oral cavity and digestive organs, other specified site
1784348632	28	Neoplasms of uncertain behaviour of oral cavity and digestive organs, unspecified site
1517922198	28	Neoplasms of uncertain behaviour of middle ear, respiratory or intrathoracic organs
53222113	28	Neoplasms of uncertain behaviour of thymus
1156829716	28	Neoplasms of uncertain behaviour of larynx
1373839625	28	Neoplasms of uncertain behaviour of pleura
1935733614	28	Neoplasms of uncertain behaviour of trachea, bronchus or lung
2125777432	28	Neoplasms of uncertain behaviour of mediastinum
1517922198	28	Neoplasms of uncertain behaviour of middle ear, respiratory and intrathoracic organs, other specified site
1517922198	28	Neoplasms of uncertain behaviour of middle ear, respiratory and intrathoracic organs, unspecified site
1595346575	28	Neoplasms of uncertain behaviour of skin
516478127	28	Keratoacanthoma
1918880071	28	Spitzoid tumour of uncertain malignant potential
2089978862	28	Melanocytic naevus with severe melanocytic dysplasia
1595346575	28	Other specified neoplasms of uncertain behaviour of skin
1242037654	28	Neoplasms of uncertain behaviour of retroperitoneum
2106907884	28	Neoplasms of uncertain behaviour of peritoneum
1714106490	28	Neoplasms of uncertain behaviour of breast
2029680113	28	Neoplasms of uncertain behaviour of female genital organs
1665505633	28	Neoplasms of uncertain behaviour of male genital organs
1423357983	28	Neoplasms of uncertain behaviour of urinary organs
135240285	28	Neoplasms of uncertain behaviour of eye or ocular adnexa
1558891287	28	Neoplasms of uncertain behaviour of endocrine glands
1316827435	28	Multiple polyglandular tumours
1558891287	28	Other specified neoplasms of uncertain behaviour of endocrine glands
1558891287	28	Neoplasms of uncertain behaviour of endocrine glands, unspecified
1931398140	28	Neoplasms of uncertain behaviour of bone or articular cartilage
1369250201	28	Neoplasms of uncertain behaviour of connective or other soft tissue
1158485193	28	Neoplasms of uncertain behaviour of other specified site
1158485193	28	Neoplasms of uncertain behaviour of unspecified site
1844086508	28	Neoplasms of unknown behaviour, except of lymphoid, haematopoietic, central nervous system or related tissues
1103514372	28	Neoplasms of unknown behaviour of oral cavity or digestive organs
1637566794	28	Neoplasms of unknown behaviour of colon
1210937823	28	Neoplasms of unknown behaviour of rectum
1103514372	28	Neoplasms of unknown behaviour of oral cavity and digestive organs, other specified site
1103514372	28	Neoplasms of unknown behaviour of oral cavity and digestive organs, unspecified site
1795904876	28	Neoplasms of unknown behaviour of middle ear, respiratory or intrathoracic organs
1772567104	28	Neoplasms of unknown behaviour of larynx
1538190919	28	Neoplasms of unknown behaviour of trachea, bronchus or lung
1795904876	28	Neoplasms of unknown behaviour of middle ear, respiratory and intrathoracic organs, other specified
1210185292	28	Neoplasms of unknown behaviour of skin
1173737278	28	Neoplasms of unknown behaviour of retroperitoneum
1735794011	28	Neoplasms of unknown behaviour of peritoneum
1623614569	28	Neoplasms of unknown behaviour of breast
1969025922	28	Neoplasms of unknown behaviour of female genital organs
1860378384	28	Neoplasms of unknown behaviour of male genital organs
1722667805	28	Neoplasms of unknown behaviour of urinary organs
1067236131	28	Neoplasms of unknown behaviour of eye or ocular adnexa
1442164144	28	Neoplasms of unknown behaviour of endocrine glands
1775829714	28	Neoplasms of unknown behaviour of bone or articular cartilage
1540413143	28	Neoplasms of unknown behaviour of connective or other soft tissue
1844086508	28	Neoplasms of unknown behaviour of other specified site
1844086508	28	Neoplasms of unknown behaviour of unspecified site
1766440644	28	Diseases of the blood or blood-forming organs
224336967	28	Anaemias or other erythrocyte disorders
963670118	28	Nutritional or metabolic anaemias
1577750667	28	Iron deficiency anaemia
942744561	28	Acquired iron deficiency anaemia due to blood loss
324845131	28	Acute posthaemorrhagic anaemia
1028330801	28	Chronic posthaemorrhagic anaemia
942744561	28	Acquired iron deficiency anaemia due to blood loss, unspecified
1809391766	28	Acquired iron deficiency anaemia due to low intake
1767374177	28	Acquired iron deficiency anaemia due to decreased absorption
1539184766	28	Acquired iron deficiency anaemia due to increased requirement
1577750667	28	Other specified iron deficiency anaemia
1577750667	28	Iron deficiency anaemia, unspecified
623613402	28	Megaloblastic anaemia due to vitamin B12 deficiency
1463520192	28	Hereditary Vitamin B12 deficiency anaemia
1334119043	28	Neonatal vitamin B12 deficiency anaemia
1213151459	28	Vitamin B12 deficiency anaemia due to low intake
1045857957	28	Vitamin B12 deficiency anaemia due to intrinsic factor deficiency
1493613976	28	Pernicious anaemia
1045857957	28	Other specified vitamin B12 deficiency anaemia due to intrinsic factor deficiency
1470734867	28	Vitamin B12 deficiency anaemia due to intestinal disease
1697800121	28	Drug-induced vitamin B12 deficiency anaemia
623613402	28	Other specified megaloblastic anaemia due to vitamin B12 deficiency
623613402	28	Megaloblastic anaemia due to vitamin B12 deficiency, unspecified
918183131	28	Folate deficiency anaemia
1312508751	28	Hereditary folate deficiency anaemia
625888080	28	Folate deficiency anaemia due to low intake
2065122896	28	Folate deficiency anaemia due to increased requirements
1502909493	28	Folate deficiency anaemia due to decreased intestinal absorption
1074104026	28	Drug-induced folate deficiency anaemia
918183131	28	Other specified folate deficiency anaemia
918183131	28	Folate deficiency anaemia, unspecified
31556424	28	Other nutritional or metabolic anaemias
449856959	28	Hereditary orotic aciduria
261912453	28	Protein deficiency anaemia
676339366	28	Scorbutic anaemia
1207626305	28	Copper deficiency anaemia
2040097886	28	Acquired other vitamin B deficiency anaemia
1119769670	28	Acquired pyridoxine deficiency anaemia
2106820398	28	Acquired riboflavin deficiency anaemia
1675514504	28	Acquired thiamine deficiency anaemia
2040097886	28	Other specified acquired other vitamin B deficiency anaemia
1836080246	28	Acquired vitamin A deficiency anaemia
325416665	28	Acquired vitamin E deficiency anaemia
31556424	28	Other and unspecified nutritional or metabolic anaemia
162762794	28	Haemolytic anaemias
950429256	28	Congenital haemolytic anaemia
1909380523	28	Hereditary haemolytic anaemia
2071787420	28	Haemolytic anaemias due to hexose monophosphate shunt or glutathione metabolism anomalies
506935822	28	Haemolytic anaemia due to glucose-6-phosphate dehydrogenase deficiency
2071787420	28	Other specified haemolytic anaemias due to hexose monophosphate shunt or glutathione metabolism anomalies
2071787420	28	Haemolytic anaemias due to hexose monophosphate shunt or glutathione metabolism anomalies, unspecified
1200845933	28	Haemolytic anaemia due to adenosine deaminase excess
679955609	28	Hereditary elliptocytosis
1653996588	28	Familial pseudohyperkalaemia
1909380523	28	Other specified hereditary haemolytic anaemia
1909380523	28	Hereditary haemolytic anaemia, unspecified
950429256	28	Other specified congenital haemolytic anaemia
1858490295	28	Acquired haemolytic anaemia
1834341306	28	Acquired haemolytic anaemia, immune
880772122	28	Autoimmune haemolytic anaemia, warm type
1836938544	28	Autoimmune haemolytic anaemia, cold type
1878239449	28	Autoimmune haemolytic anaemia, mixed type, cold and warm
715111132	28	Paroxysmal cold haemoglobinuria
1377507376	28	Alloimmune haemolytic anaemia
1048228553	28	Evans syndrome
1834341306	28	Other specified acquired haemolytic anaemia, immune
391831387	28	Acquired haemolytic anaemia, non-immune
859588467	28	Paroxysmal nocturnal haemoglobinuria
1323666680	28	Microangiopathic haemolytic anaemia
630790515	28	Haemolytic uraemic syndrome
391831387	28	Other specified acquired haemolytic anaemia, non-immune
1858490295	28	Acquired haemolytic anaemia, unspecified
162762794	28	Haemolytic anaemias, unspecified
330259189	28	Thalassaemias
531667506	28	Alpha thalassaemia
1932608766	28	Mild alpha thalassaemia diseases
874048664	28	Thalassaemic alpha-chain variants
9436211	28	Haemoglobin H disease (– α/– – included)
1859849042	28	Homozygous or compound heterozygous alpha0 thalassaemia
531667506	28	Other specified alpha thalassaemia
531667506	28	Alpha thalassaemia, unspecified
675675654	28	Alpha thalassaemia related syndromes
2063292324	28	Beta thalassaemia
528767052	28	Delta, delta-beta or gamma-delta-beta thalassaemia
418601307	28	Hereditary persistence of foetal haemoglobin
330259189	28	Other specified thalassaemias
330259189	28	Thalassaemias, unspecified
975559344	28	Sickle cell disorders or other haemoglobinopathies
2011497038	28	Sickle cell trait
1711513381	28	Sickle cell disease without crisis
55071409	28	Sickle cell disease with crisis
313446364	28	Compound heterozygous sickling disorders without crisis
125581497	28	Compound heterozygous sickling disorders with crisis
2097316574	28	Haemoglobin C disease
1508363690	28	Haemoglobin D disease
141481914	28	High affinity haemoglobin
1300597550	28	Low affinity haemoglobin
1439043542	28	Haemoglobin O disease
1898135714	28	Haemoglobin E disease
1622651355	28	Haemoglobin C/beta thalassaemia compound heterozygosity
975559344	28	Other specified sickle cell disorders or other haemoglobinopathies
975559344	28	Sickle cell disorders or other haemoglobinopathies, unspecified
1980066564	28	Pure red cell aplasia
217030515	28	Congenital pure red cell aplasia
647711267	28	Congenital non-inherited pure red cell aplasia
1191963445	28	Hereditary pure red cell aplasia
217030515	28	Congenital pure red cell aplasia, unspecified
45753120	28	Acquired pure red cell aplasia
1834257206	28	Acute acquired pure red cell aplasia
136267428	28	Chronic acquired pure red cell aplasia
45753120	28	Other specified acquired pure red cell aplasia
45753120	28	Acquired pure red cell aplasia, unspecified
1980066564	28	Pure red cell aplasia, unspecified
502834133	28	Aplastic anaemia
350719523	28	Congenital aplastic anaemia
759747321	28	Acquired aplastic anaemias
1907114935	28	Drug-induced aplastic anaemia
83956554	28	Aplastic anaemia due to other external agents
1615519452	28	Idiopathic aplastic anaemia
759747321	28	Other specified acquired aplastic anaemias
759747321	28	Acquired aplastic anaemias, unspecified
502834133	28	Aplastic anaemia, unspecified
1981248479	28	Anaemia due to chronic disease
161015452	28	Anaemia in neoplastic disease
836005435	28	Anaemia in chronic infectious diseases
874359291	28	Anaemia in chronic kidney disease
1981248479	28	Other specified anaemia due to chronic disease
1981248479	28	Anaemia due to chronic disease, unspecified
235504456	28	Sideroblastic anaemia
1090108163	28	Congenital sideroblastic anaemias
853645278	28	Hereditary sideroblastic anaemias
789053868	28	Hereditary syndromic sideroblastic anaemia
1090108163	28	Other specified congenital sideroblastic anaemias
1090108163	28	Congenital sideroblastic anaemias, unspecified
967695084	28	Acquired sideroblastic anaemias
235504456	28	Sideroblastic anaemia, unspecified
899830967	28	Congenital dyserythropoietic anaemia
457885282	28	Polycythaemia
1617675057	28	Congenital polycythaemia
962836252	28	Primary inherited erythrocytosis
1617675057	28	Other specified congenital polycythaemia
1617675057	28	Congenital polycythaemia, unspecified
1159594433	28	Acquired polycythaemia
1401067562	28	Polycythaemia due to hypoxia, including high altitude
1211987132	28	Polycythaemia due to over-transfusion or blood doping
1829691373	28	Relative polycythaemia
1159594433	28	Other specified acquired polycythaemia
1159594433	28	Acquired polycythaemia, unspecified
457885282	28	Polycythaemia, unspecified
492611740	28	Anaemia of acute disease
1981095916	28	Congenital methaemoglobinaemia
586921197	28	Hereditary methaemoglobinaemia
746336827	28	Acquired methaemoglobinaemia
224336967	28	Other specified anaemias and erythrocyte disorders
224336967	28	Anaemias or other erythrocyte disorders, unspecified
1762461746	28	Coagulation defects, purpura or other haemorrhagic or related conditions
1016799900	28	Coagulation defects
1181865707	28	Congenital or constitutional haemorrhagic condition
1573164739	28	Hereditary factor VIII deficiency
337607970	28	Haemophilia A
765707742	28	Hereditary factor VIII deficiency with anti-factor VIII inhibitor
1573164739	28	Other specified hereditary factor VIII deficiency
1573164739	28	Hereditary factor VIII deficiency, unspecified
755266992	28	Hereditary factor IX deficiency
1901375668	28	Haemophilia B
755266992	28	Other specified hereditary factor IX deficiency
755266992	28	Hereditary factor IX deficiency, unspecified
2112021600	28	Von Willebrand disease
413739466	28	Haemophilia C
573771682	28	Other inherited coagulation factor deficiency with bleeding tendency
1452989457	28	Hereditary deficiency of factor I
1886781445	28	Hereditary factor X deficiency
54644599	28	Combined deficiency of vitamin K-dependent clotting factors
573771682	28	Other inherited coagulation factor deficiency with bleeding tendency, unspecified
1795705470	28	Inherited coagulation factor deficiency without bleeding tendency
1181865707	28	Congenital or constitutional haemorrhagic condition, unspecified
2057381685	28	Haemorrhagic diseases due to acquired coagulation factor defects
1622289887	28	Disseminated intravascular coagulation
156218529	28	Haemorrhagic disorder due to circulating anticoagulants and coagulation factors
836204111	28	Haemorrhage due to thrombin inhibitor other than heparin
171766827	28	Haemorrhage due to factor Xa inhibitor
156218529	28	Haemorrhagic disorder due to other specified circulating anticoagulants
156218529	28	Haemorrhagic disorder due to unspecified circulating anticoagulants
1559879199	28	Acquired haemophilia
2057381685	28	Other specified haemorrhagic diseases due to acquired coagulation factor defects
1016799900	28	Coagulation defects, unspecified
1881300992	28	Fibrinolytic defects
1502898025	28	Inherited fibrinolytic defects
688627594	28	Congenital alpha-2 antiplasmin deficiency
428643962	28	Congenital plasminogen activator inhibitor type 1 deficiency
1502898025	28	Other specified inherited fibrinolytic defects
1502898025	28	Inherited fibrinolytic defects, unspecified
1845970455	28	Acquired fibrinolytic defects
1895608758	28	Non-thrombocytopenic purpura
1912288163	28	Hereditary vascular purpura
2122434528	28	Acquired vascular purpura
1733531851	28	Thrombophilia
535489185	28	Hereditary thrombophilia
1993280493	28	Hyperhomocysteinaemia
535489185	28	Other specified hereditary thrombophilia
1034282518	28	Acquired thrombophilia
1733531851	28	Other specified thrombophilia
1733531851	28	Thrombophilia, unspecified
72474955	28	Qualitative platelet defects
1410128892	28	Inherited qualitative platelet defects
237567451	28	Alpha-granule diseases
2069754587	28	Inherited giant platelet disorder
1410128892	28	Other specified inherited qualitative platelet defects
1410128892	28	Inherited qualitative platelet defects, unspecified
1676860885	28	Bleeding diathesis due to thromboxane synthesis deficiency
1191315143	28	Isolated thrombocytopenia
1930060978	28	Dense granule disease
1557840180	28	Alpha-delta dense granule deficiency
778191161	28	Haemophagocytic syndrome associated with infection
72474955	28	Other specified qualitative platelet defects
72474955	28	Qualitative platelet defects, unspecified
11621191	28	Thrombocytosis
1695088249	28	Congenital thrombocytosis
1744773503	28	Acquired thrombocytosis
787723347	28	Secondary thrombocytosis
1744773503	28	Other specified acquired thrombocytosis
1744773503	28	Acquired thrombocytosis, unspecified
11621191	28	Other specified thrombocytosis
11621191	28	Thrombocytosis, unspecified
683583694	28	Thrombocytopenia
672733376	28	Congenital thrombocytopenia
1374965372	28	Congenital non-inherited thrombocytopenia
827950289	28	Hereditary thrombocytopenia
672733376	28	Congenital thrombocytopenia, unspecified
526155201	28	Acquired thrombocytopenia
364346400	28	Immune thrombocytopenic purpura
51520034	28	Secondary thrombocytopenic purpura
7135461	28	Drug-induced thrombocytopenic purpura
251307303	28	Alloimmune thrombocytopenia
1708277768	28	Thrombotic thrombocytopenic purpura
526155201	28	Other specified acquired thrombocytopenia
683583694	28	Thrombocytopenia, unspecified
757747508	28	Thrombotic microangiopathy, not elsewhere classified
1762461746	28	Other specified coagulation defects, purpura or other haemorrhagic or related conditions
1762461746	28	Coagulation defects, purpura or other haemorrhagic or related conditions, unspecified
567425990	28	Diseases of spleen
1189893025	28	Congenital disorders of spleen
566170052	28	Splenomegaly in storage diseases
1685029318	28	Acquired disorders of spleen
142317144	28	Tumour-like conditions of spleen
1409065148	28	Postsurgical asplenia
660521540	28	Atrophy of spleen
2051708973	28	Nontraumatic laceration or rupture of spleen
1924716067	28	Splenosis
1074626599	28	Splenic cyst or pseudocyst
703716809	28	Pseudocyst of spleen
515966662	28	Epithelial cyst of spleen
1074626599	28	Other specified splenic cyst
1074626599	28	Splenic cyst, unspecified
2072693588	28	Infarction of spleen
708593417	28	Infection of spleen
843985241	28	Acute septic splenitis
1831834962	28	Abscess of spleen
708593417	28	Other specified infection of spleen
708593417	28	Infection of spleen, unspecified
613636228	28	Torsion of spleen
197440403	28	Fibrosis of spleen
589504944	28	Perisplenitis
2093549625	28	Hypersplenism
140794056	28	Chronic congestive splenomegaly
1685029318	28	Other specified acquired disorders of spleen
567425990	28	Diseases of spleen, unspecified
1766440644	28	Other specified diseases of the blood or blood-forming organs
1766440644	28	Diseases of the blood or blood-forming organs, unspecified
1954798891	28	Diseases of the immune system
587326822	28	Primary immunodeficiencies
551037838	28	Primary immunodeficiencies due to disorders of innate immunity
808756909	28	Functional neutrophil defects
1459690929	28	Neutrophil immunodeficiency syndrome
808756909	28	Other specified functional neutrophil defects
808756909	28	Functional neutrophil defects, unspecified
1222145690	28	Defects in the complement system
327609494	28	Immunodeficiency with an early component of complement deficiency
531050218	28	Immunodeficiency with a late component of complement deficiency
243040830	28	Immunodeficiency with factor B deficiency
1998425794	28	Immunodeficiency with factor D anomaly
795969334	28	Hereditary angioedema
1078767412	28	Acquired angioedema
1222145690	28	Other specified defects in the complement system
1222145690	28	Defects in the complement system, unspecified
1946750030	28	Genetic susceptibility to particular pathogens
872351944	28	Immunodeficiency with natural-killer cell deficiency
551037838	28	Other specified primary immunodeficiencies due to disorders of innate immunity
551037838	28	Primary immunodeficiencies due to disorders of innate immunity, unspecified
1169765917	28	Primary immunodeficiencies due to disorders of adaptive immunity
85074116	28	Immunodeficiencies with predominantly antibody defects
393046642	28	Hereditary agammaglobulinaemia with profoundly reduced or absent B cells
1915135976	28	Immunodeficiencies with severe reduction in at least two serum immunoglobulin isotypes with normal or low numbers of B cells
29897844	28	Specific antibody deficiency with normal immunoglobulin concentrations or normal number of B cells
1686370790	28	Transient hypogammaglobulinaemia of infancy
14210665	28	Immunodeficiencies with isotype or light chain deficiencies with normal number of B cells
769068598	28	Immunodeficiencies with severe reduction in serum IgG or IgA with normal or elevated IgM and normal numbers of B-cells
434826404	28	Certain specified immunodeficiencies with predominantly antibody defects
85074116	28	Immunodeficiencies with predominantly antibody defects, unspecified
1616506198	28	Combined immunodeficiencies
963193284	28	Severe combined immunodeficiencies
489749747	28	Major histocompatibility complex class I deficiency
2021339495	28	Major histocompatibility complex class II deficiency
1616506198	28	Other specified combined immunodeficiencies
1616506198	28	Combined immunodeficiencies, unspecified
1674805091	28	Diseases of immune dysregulation
2015243510	28	Immune dysregulation syndromes with hypopigmentation
1902856995	28	Immune dysregulation syndromes presenting primarily with autoimmunity
969875874	28	Immune dysregulation syndromes presenting primarily with lymphoproliferation
1523519942	28	Primary haemophagocytic lymphohistiocytosis
1674805091	28	Other specified diseases of immune dysregulation
1674805091	28	Diseases of immune dysregulation, unspecified
1847093418	28	Other well-defined immunodeficiency syndromes due to defects in adaptive immunity
2037626838	28	Immunodeficiency due to defects of the thymus
1362501774	28	DNA repair defects other than combined T-cell or B-cell immunodeficiencies
1948303413	28	Immuno-osseous dysplasia
712514250	28	Hepatic veno-occlusive disease immunodeficiency
223461798	28	Hyperimmunoglobulin E syndromes
1169765917	28	Primary immunodeficiencies due to disorders of adaptive immunity, unspecified
587326822	28	Other specified primary immunodeficiencies
587326822	28	Primary immunodeficiencies, unspecified
609223181	28	Acquired immunodeficiencies
1843843106	28	Adult-onset immunodeficiency
1709907983	28	Acquired immunodeficiency due to loss of immunoglobulin
609223181	28	Other specified acquired immunodeficiencies
609223181	28	Acquired immunodeficiencies, unspecified
1008515027	28	Nonorgan specific systemic autoimmune disorders
1443317238	28	Lupus erythematosus
749596428	28	Systemic lupus erythematosus
757048800	28	Systemic lupus erythematosus with skin involvement
749596428	28	Other specified systemic lupus erythematosus
749596428	28	Systemic lupus erythematosus, unspecified
1239818910	28	Drug-induced lupus erythematosus
1443317238	28	Other specified lupus erythematosus
1443317238	28	Lupus erythematosus, unspecified
464294586	28	Idiopathic inflammatory myopathy
739030149	28	Dermatomyositis
544509908	28	Adult dermatomyositis
1428089375	28	Juvenile dermatomyositis
739030149	28	Dermatomyositis, unspecified
1157134196	28	Polymyositis
633330307	28	Juvenile polymyositis
113898480	28	Paraneoplastic polymyositis
1157134196	28	Other specified polymyositis
1157134196	28	Polymyositis, unspecified
983668658	28	Inclusion body myopathy
797555186	28	Inflammatory inclusion body myositis
404396176	28	Noninflammatory inclusion body myopathy
983668658	28	Inclusion body myopathy, unspecified
464294586	28	Other specified idiopathic inflammatory myopathy
464294586	28	Idiopathic inflammatory myopathy, unspecified
1084365812	28	Systemic sclerosis
2338375	28	Paediatric onset systemic sclerosis
1852283743	28	Diffuse systemic sclerosis
187455179	28	Limited systemic sclerosis
1084365812	28	Systemic sclerosis, unspecified
636081762	28	Overlap or undifferentiated nonorgan specific systemic autoimmune disease
99883782	28	IgG4 related disease
2012865457	28	Mikulicz disease
1923044320	28	Sjögren syndrome
899463360	28	Primary Sjögren syndrome
953143133	28	Secondary Sjögren syndrome
1696887984	28	Paediatric onset Sjögren syndrome
1923044320	28	Other specified sjögren syndrome
891652224	28	Mixed connective tissue disease
1977389237	28	Diffuse eosinophilic fasciitis
636081762	28	Other specified overlap non-organ specific systemic autoimmune disease
636081762	28	Undifferentiated non-organ specific systemic autoimmune disease
572581721	28	Vasculitis
1248176279	28	Rhizomelic pseudopolyarthritis
1327645131	28	Aortic arch syndrome
1929970386	28	Giant cell arteritis
1314272220	28	Single organ vasculitis
1419332129	28	Polyarteritis nodosa
540285662	28	Mucocutaneous lymph node syndrome
1474816492	28	Sneddon syndrome
2130738127	28	Primary angiitis of the central nervous system
1000683110	28	Thromboangiitis obliterans
548938147	28	Immune complex small vessel vasculitis
55133785	28	Cryoglobulinaemic vasculitis
629572966	28	Hypocomplementaemic urticarial vasculitis
1629105375	28	IgA vasculitis
548938147	28	Other specified immune complex small vessel vasculitis
548938147	28	Immune complex small vessel vasculitis, unspecified
1404622826	28	Antineutrophil cytoplasmic antibody-associated vasculitis
999231798	28	Microscopic polyangiitis
1020056159	28	Granulomatosis with polyangiitis
835880885	28	Eosinophilic granulomatosis with polyangiitis
1404622826	28	Other specified antineutrophil cytoplasmic antibody-associated vasculitis
